Date,Category,Product_Name,Demand,Available_Supply,Seasonal_Indicator
2023-10-21,Fashion,F001,57,504,0
2023-10-21,Electronics,E004,77,653,0
2023-10-22,Fashion,F005,56,389,0
2023-10-22,Electronics,E001,71,563,0
2023-10-22,Sweets & Grocery,S005,104,757,0
2023-10-22,Electronics,E003,122,800,0
2023-10-22,Sweets & Grocery,S004,92,632,0
2023-10-22,Electronics,E004,74,579,0
2023-10-22,Fashion,F004,42,0,0
2023-10-22,Electronics,E005,90,667,0
2023-10-22,Sweets & Grocery,S003,111,0,0
2023-10-22,Sweets & Grocery,S002,84,676,0
2023-10-22,Fashion,F003,72,480,0
2023-10-22,Fashion,F002,59,479,0
2023-10-22,Sweets & Grocery,S001,84,543,0
2023-10-22,Electronics,E002,110,834,0
2023-10-22,Fashion,F001,61,443,0
2023-10-23,Fashion,F002,60,808,0
2023-10-23,Electronics,E003,106,1420,0
2023-10-23,Fashion,F003,72,866,0
2023-10-23,Electronics,E005,94,1264,0
2023-10-23,Fashion,F004,35,623,0
2023-10-23,Fashion,F001,79,831,0
2023-10-23,Sweets & Grocery,S001,87,1075,0
2023-10-23,Electronics,E001,79,1069,0
2023-10-23,Sweets & Grocery,S003,127,1287,0
2023-10-23,Sweets & Grocery,S004,93,1167,0
2023-10-23,Electronics,E004,81,1123,0
2023-10-23,Electronics,E002,110,1500,0
2023-10-23,Fashion,F005,43,727,0
2023-10-23,Sweets & Grocery,S002,87,1257,0
2023-10-23,Sweets & Grocery,S005,113,1427,0
2023-10-24,Electronics,E005,99,1165,0
2023-10-24,Fashion,F003,77,182,0
2023-10-24,Sweets & Grocery,S002,93,1164,0
2023-10-24,Sweets & Grocery,S003,94,1193,0
2023-10-24,Electronics,E004,96,1027,0
2023-10-24,Fashion,F005,72,655,0
2023-10-24,Fashion,F002,65,743,0
2023-10-24,Electronics,E002,103,1397,0
2023-10-24,Electronics,E003,106,1314,0
2023-10-24,Sweets & Grocery,S005,120,1307,0
2023-10-24,Electronics,E001,88,981,0
2023-10-24,Fashion,F004,38,585,0
2023-10-24,Fashion,F001,93,738,0
2023-10-24,Sweets & Grocery,S004,98,252,0
2023-10-24,Sweets & Grocery,S001,83,992,0
2023-10-25,Fashion,F005,49,606,0
2023-10-25,Sweets & Grocery,S003,105,1088,0
2023-10-25,Sweets & Grocery,S001,82,910,0
2023-10-25,Fashion,F002,58,685,0
2023-10-25,Sweets & Grocery,S005,121,1186,0
2023-10-25,Fashion,F004,49,536,0
2023-10-25,Sweets & Grocery,S002,105,1059,0
2023-10-25,Electronics,E003,108,1206,0
2023-10-25,Fashion,F003,81,101,0
2023-10-25,Electronics,E001,80,901,0
2023-10-25,Electronics,E002,95,1302,0
2023-10-25,Sweets & Grocery,S004,77,175,0
2023-10-25,Fashion,F001,60,678,0
2023-10-25,Electronics,E005,104,1061,0
2023-10-25,Electronics,E004,95,932,0
2023-10-26,Sweets & Grocery,S003,115,973,0
2023-10-26,Sweets & Grocery,S002,91,968,0
2023-10-26,Fashion,F001,53,625,0
2023-10-26,Fashion,F004,36,500,0
2023-10-26,Fashion,F005,60,546,0
2023-10-26,Sweets & Grocery,S004,99,76,0
2023-10-26,Sweets & Grocery,S001,85,825,0
2023-10-26,Fashion,F003,68,33,0
2023-10-26,Electronics,E005,97,964,0
2023-10-26,Electronics,E001,87,814,0
2023-10-26,Electronics,E004,86,846,0
2023-10-26,Sweets & Grocery,S005,118,1068,0
2023-10-26,Electronics,E003,119,1087,0
2023-10-26,Fashion,F002,44,641,0
2023-10-26,Electronics,E002,116,1186,0
2023-10-27,Sweets & Grocery,S001,83,742,0
2023-10-27,Fashion,F005,49,497,0
2023-10-27,Electronics,E003,92,995,0
2023-10-27,Fashion,F002,65,576,0
2023-10-27,Sweets & Grocery,S004,83,0,0
2023-10-27,Sweets & Grocery,S005,121,947,0
2023-10-27,Fashion,F003,56,0,0
2023-10-27,Sweets & Grocery,S003,112,861,0
2023-10-27,Fashion,F004,51,449,0
2023-10-27,Electronics,E005,85,879,0
2023-10-27,Electronics,E004,101,745,0
2023-10-27,Sweets & Grocery,S002,77,891,0
2023-10-27,Electronics,E002,116,1070,0
2023-10-27,Electronics,E001,87,727,0
2023-10-27,Fashion,F001,63,562,0
2023-10-28,Electronics,E002,115,955,0
2023-10-28,Sweets & Grocery,S004,82,0,0
2023-10-28,Fashion,F003,75,0,0
2023-10-28,Sweets & Grocery,S001,85,657,0
2023-10-28,Electronics,E003,108,887,0
2023-10-28,Fashion,F004,53,396,0
2023-10-28,Sweets & Grocery,S003,107,754,0
2023-10-28,Fashion,F005,47,450,0
2023-10-28,Electronics,E004,83,662,0
2023-10-28,Electronics,E005,114,765,0
2023-10-28,Sweets & Grocery,S005,112,835,0
2023-10-28,Fashion,F001,58,504,0
2023-10-28,Sweets & Grocery,S002,89,802,0
2023-10-28,Electronics,E001,81,646,0
2023-10-28,Fashion,F002,76,500,0
2023-10-29,Electronics,E004,81,581,0
2023-10-29,Fashion,F001,62,442,0
2023-10-29,Electronics,E005,85,680,0
2023-10-29,Fashion,F004,41,355,0
2023-10-29,Electronics,E001,82,564,0
2023-10-29,Sweets & Grocery,S004,89,0,0
2023-10-29,Fashion,F002,58,442,0
2023-10-29,Sweets & Grocery,S003,103,651,0
2023-10-29,Fashion,F003,82,0,0
2023-10-29,Fashion,F005,63,387,0
2023-10-29,Sweets & Grocery,S005,117,718,0
2023-10-29,Sweets & Grocery,S001,97,560,0
2023-10-29,Electronics,E002,127,828,0
2023-10-29,Electronics,E003,109,778,0
2023-10-29,Sweets & Grocery,S002,97,705,0
2023-10-30,Electronics,E004,87,1117,0
2023-10-30,Fashion,F004,47,611,0
2023-10-30,Sweets & Grocery,S004,78,1182,0
2023-10-30,Fashion,F002,68,800,0
2023-10-30,Fashion,F003,54,884,0
2023-10-30,Sweets & Grocery,S002,109,1235,0
2023-10-30,Electronics,E005,90,1268,0
2023-10-30,Sweets & Grocery,S005,92,1448,0
2023-10-30,Electronics,E002,129,1481,0
2023-10-30,Fashion,F005,50,720,0
2023-10-30,Sweets & Grocery,S003,80,1334,0
2023-10-30,Fashion,F001,72,838,0
2023-10-30,Electronics,E001,89,1059,0
2023-10-30,Sweets & Grocery,S001,87,1075,0
2023-10-30,Electronics,E003,124,1402,0
2023-10-31,Fashion,F004,48,563,0
2023-10-31,Sweets & Grocery,S003,113,1221,0
2023-10-31,Fashion,F001,70,768,0
2023-10-31,Electronics,E004,85,1032,0
2023-10-31,Sweets & Grocery,S001,76,999,0
2023-10-31,Electronics,E001,85,974,0
2023-10-31,Sweets & Grocery,S005,103,1345,0
2023-10-31,Electronics,E002,112,1369,0
2023-10-31,Electronics,E003,107,1295,0
2023-10-31,Electronics,E005,98,1170,0
2023-10-31,Fashion,F003,66,818,0
2023-10-31,Fashion,F005,59,661,0
2023-10-31,Sweets & Grocery,S004,80,1102,0
2023-10-31,Fashion,F002,63,737,0
2023-10-31,Sweets & Grocery,S002,91,1144,0
2023-11-01,Sweets & Grocery,S003,107,1114,0
2023-11-01,Fashion,F005,55,606,0
2023-11-01,Electronics,E002,109,1260,0
2023-11-01,Fashion,F001,82,686,0
2023-11-01,Electronics,E001,74,900,0
2023-11-01,Fashion,F002,69,668,0
2023-11-01,Sweets & Grocery,S001,77,922,0
2023-11-01,Fashion,F004,52,511,0
2023-11-01,Sweets & Grocery,S005,98,1247,0
2023-11-01,Sweets & Grocery,S004,79,1023,0
2023-11-01,Fashion,F003,65,753,0
2023-11-01,Electronics,E004,86,946,0
2023-11-01,Electronics,E005,90,1080,0
2023-11-01,Sweets & Grocery,S002,104,1040,0
2023-11-01,Electronics,E003,119,1176,0
2023-11-02,Sweets & Grocery,S005,486,761,1
2023-11-02,Electronics,E001,265,635,1
2023-11-02,Fashion,F004,106,405,1
2023-11-02,Fashion,F002,169,499,1
2023-11-02,Sweets & Grocery,S004,416,607,1
2023-11-02,Fashion,F003,154,599,1
2023-11-02,Fashion,F001,191,495,1
2023-11-02,Sweets & Grocery,S003,448,666,1
2023-11-02,Electronics,E002,359,901,1
2023-11-02,Electronics,E005,279,801,1
2023-11-02,Electronics,E004,240,706,1
2023-11-02,Electronics,E003,334,842,1
2023-11-02,Sweets & Grocery,S002,433,0,1
2023-11-02,Sweets & Grocery,S001,391,531,1
2023-11-02,Fashion,F005,129,477,1
2023-11-03,Sweets & Grocery,S005,504,257,1
2023-11-03,Sweets & Grocery,S003,422,244,1
2023-11-03,Electronics,E001,240,395,1
2023-11-03,Fashion,F004,109,296,1
2023-11-03,Fashion,F002,166,333,1
2023-11-03,Electronics,E002,341,560,1
2023-11-03,Sweets & Grocery,S004,366,241,1
2023-11-03,Sweets & Grocery,S001,371,160,1
2023-11-03,Sweets & Grocery,S002,430,0,1
2023-11-03,Fashion,F005,148,329,1
2023-11-03,Fashion,F003,171,428,1
2023-11-03,Fashion,F001,156,339,1
2023-11-03,Electronics,E004,247,459,1
2023-11-03,Electronics,E005,304,497,1
2023-11-03,Electronics,E003,315,527,1
2023-11-04,Electronics,E004,246,213,1
2023-11-04,Fashion,F005,118,211,1
2023-11-04,Electronics,E002,382,178,1
2023-11-04,Fashion,F003,157,271,1
2023-11-04,Fashion,F001,188,151,1
2023-11-04,Sweets & Grocery,S005,492,0,1
2023-11-04,Electronics,E003,313,214,1
2023-11-04,Sweets & Grocery,S001,413,0,1
2023-11-04,Fashion,F002,150,183,1
2023-11-04,Sweets & Grocery,S002,458,0,1
2023-11-04,Electronics,E001,244,151,1
2023-11-04,Fashion,F004,107,189,1
2023-11-04,Sweets & Grocery,S003,454,0,1
2023-11-04,Electronics,E005,300,197,1
2023-11-04,Sweets & Grocery,S004,443,0,1
2023-11-05,Electronics,E004,265,0,1
2023-11-05,Electronics,E001,242,0,1
2023-11-05,Sweets & Grocery,S005,502,0,1
2023-11-05,Electronics,E005,272,0,1
2023-11-05,Sweets & Grocery,S001,359,0,1
2023-11-05,Sweets & Grocery,S002,461,0,1
2023-11-05,Fashion,F003,188,83,1
2023-11-05,Fashion,F005,132,79,1
2023-11-05,Sweets & Grocery,S003,465,0,1
2023-11-05,Sweets & Grocery,S004,379,0,1
2023-11-05,Electronics,E002,336,0,1
2023-11-05,Fashion,F001,168,0,1
2023-11-05,Electronics,E003,345,0,1
2023-11-05,Fashion,F004,102,87,1
2023-11-05,Fashion,F002,174,9,1
2023-11-06,Sweets & Grocery,S004,437,823,1
2023-11-06,Electronics,E001,248,900,1
2023-11-06,Sweets & Grocery,S005,506,1034,1
2023-11-06,Fashion,F003,172,766,1
2023-11-06,Fashion,F001,138,772,1
2023-11-06,Fashion,F004,126,532,1
2023-11-06,Electronics,E004,264,940,1
2023-11-06,Electronics,E002,352,1258,1
2023-11-06,Fashion,F005,146,624,1
2023-11-06,Electronics,E005,315,1043,1
2023-11-06,Sweets & Grocery,S001,389,773,1
2023-11-06,Sweets & Grocery,S003,434,980,1
2023-11-06,Sweets & Grocery,S002,441,903,1
2023-11-06,Fashion,F002,153,715,1
2023-11-06,Electronics,E003,339,1187,1
2023-11-07,Electronics,E002,356,902,1
2023-11-07,Fashion,F005,152,472,1
2023-11-07,Sweets & Grocery,S004,425,398,1
2023-11-07,Fashion,F004,141,391,1
2023-11-07,Electronics,E003,342,845,1
2023-11-07,Electronics,E001,226,44,1
2023-11-07,Electronics,E005,271,772,1
2023-11-07,Sweets & Grocery,S005,488,546,1
2023-11-07,Sweets & Grocery,S003,461,519,1
2023-11-07,Fashion,F001,180,592,1
2023-11-07,Sweets & Grocery,S001,382,391,1
2023-11-07,Electronics,E004,272,668,1
2023-11-07,Sweets & Grocery,S002,388,515,1
2023-11-07,Fashion,F002,165,550,1
2023-11-07,Fashion,F003,158,608,1
2023-11-08,Sweets & Grocery,S005,487,59,1
2023-11-08,Fashion,F005,129,343,1
2023-11-08,Sweets & Grocery,S002,435,80,1
2023-11-08,Sweets & Grocery,S003,471,48,1
2023-11-08,Sweets & Grocery,S004,422,0,1
2023-11-08,Electronics,E001,246,0,1
2023-11-08,Fashion,F002,155,395,1
2023-11-08,Electronics,E002,351,551,1
2023-11-08,Fashion,F001,162,430,1
2023-11-08,Fashion,F003,164,444,1
2023-11-08,Electronics,E003,309,536,1
2023-11-08,Electronics,E004,281,387,1
2023-11-08,Sweets & Grocery,S001,406,0,1
2023-11-08,Fashion,F004,108,283,1
2023-11-08,Electronics,E005,306,466,1
2023-11-09,Fashion,F005,132,211,1
2023-11-09,Sweets & Grocery,S001,343,0,1
2023-11-09,Electronics,E002,334,217,1
2023-11-09,Electronics,E004,236,151,1
2023-11-09,Electronics,E003,308,228,1
2023-11-09,Electronics,E005,271,0,1
2023-11-09,Sweets & Grocery,S004,412,0,1
2023-11-09,Sweets & Grocery,S003,468,0,1
2023-11-09,Electronics,E001,262,0,1
2023-11-09,Fashion,F004,106,177,1
2023-11-09,Sweets & Grocery,S005,530,0,1
2023-11-09,Fashion,F002,152,243,1
2023-11-09,Fashion,F001,151,279,1
2023-11-09,Sweets & Grocery,S002,417,0,1
2023-11-09,Fashion,F003,191,253,1
2023-11-10,Fashion,F003,173,80,1
2023-11-10,Electronics,E001,256,0,1
2023-11-10,Electronics,E003,330,0,1
2023-11-10,Sweets & Grocery,S003,453,0,1
2023-11-10,Fashion,F005,131,80,1
2023-11-10,Sweets & Grocery,S004,401,0,1
2023-11-10,Electronics,E005,307,0,1
2023-11-10,Sweets & Grocery,S002,392,0,1
2023-11-10,Fashion,F004,112,65,1
2023-11-10,Sweets & Grocery,S005,492,0,1
2023-11-10,Fashion,F002,174,69,1
2023-11-10,Electronics,E004,243,0,1
2023-11-10,Fashion,F001,159,120,1
2023-11-10,Electronics,E002,366,0,1
2023-11-10,Sweets & Grocery,S001,378,0,1
2023-11-11,Electronics,E002,360,0,1
2023-11-11,Fashion,F002,142,0,1
2023-11-11,Sweets & Grocery,S005,502,0,1
2023-11-11,Electronics,E001,237,0,1
2023-11-11,Electronics,E003,294,0,1
2023-11-11,Electronics,E005,295,0,1
2023-11-11,Fashion,F001,185,0,1
2023-11-11,Fashion,F004,123,0,1
2023-11-11,Sweets & Grocery,S004,395,0,1
2023-11-11,Fashion,F003,162,0,1
2023-11-11,Sweets & Grocery,S001,390,0,1
2023-11-11,Fashion,F005,155,0,1
2023-11-11,Sweets & Grocery,S002,431,0,1
2023-11-11,Electronics,E004,255,0,1
2023-11-11,Sweets & Grocery,S003,450,0,1
2023-11-12,Electronics,E002,315,0,1
2023-11-12,Electronics,E003,321,0,1
2023-11-12,Electronics,E005,283,0,1
2023-11-12,Fashion,F002,161,0,1
2023-11-12,Sweets & Grocery,S001,374,0,1
2023-11-12,Electronics,E001,267,0,1
2023-11-12,Sweets & Grocery,S003,461,0,1
2023-11-12,Sweets & Grocery,S005,498,0,1
2023-11-12,Fashion,F005,147,0,1
2023-11-12,Fashion,F004,137,0,1
2023-11-12,Sweets & Grocery,S004,414,0,1
2023-11-12,Fashion,F001,158,0,1
2023-11-12,Fashion,F003,162,0,1
2023-11-12,Sweets & Grocery,S002,447,0,1
2023-11-12,Electronics,E004,270,0,1
2023-11-13,Electronics,E001,231,917,1
2023-11-13,Sweets & Grocery,S002,439,905,1
2023-11-13,Electronics,E002,354,1256,1
2023-11-13,Sweets & Grocery,S003,424,990,1
2023-11-13,Fashion,F003,176,762,1
2023-11-13,Fashion,F005,136,634,1
2023-11-13,Sweets & Grocery,S005,487,1053,1
2023-11-13,Electronics,E004,269,935,1
2023-11-13,Fashion,F004,139,519,1
2023-11-13,Fashion,F002,149,719,1
2023-11-13,Sweets & Grocery,S004,392,868,1
2023-11-13,Electronics,E003,333,1193,1
2023-11-13,Fashion,F001,151,759,1
2023-11-13,Sweets & Grocery,S001,351,811,1
2023-11-13,Electronics,E005,305,1053,1
2023-11-14,Electronics,E001,233,684,1
2023-11-14,Fashion,F002,163,556,1
2023-11-14,Sweets & Grocery,S004,430,438,1
2023-11-14,Sweets & Grocery,S005,497,556,1
2023-11-14,Sweets & Grocery,S001,389,422,1
2023-11-14,Electronics,E004,285,650,1
2023-11-14,Electronics,E003,310,883,1
2023-11-14,Fashion,F005,144,490,1
2023-11-14,Sweets & Grocery,S002,454,451,1
2023-11-14,Fashion,F004,105,414,1
2023-11-14,Sweets & Grocery,S003,461,529,1
2023-11-14,Electronics,E005,307,746,1
2023-11-14,Electronics,E002,366,890,1
2023-11-14,Fashion,F003,148,614,1
2023-11-14,Fashion,F001,147,612,1
2023-11-15,Electronics,E004,253,397,1
2023-11-15,Sweets & Grocery,S001,359,63,1
2023-11-15,Electronics,E005,270,476,1
2023-11-15,Fashion,F002,154,402,1
2023-11-15,Electronics,E001,246,438,1
2023-11-15,Electronics,E003,312,571,1
2023-11-15,Fashion,F005,137,353,1
2023-11-15,Fashion,F003,156,458,1
2023-11-15,Sweets & Grocery,S002,421,30,1
2023-11-15,Fashion,F001,177,435,1
2023-11-15,Sweets & Grocery,S003,459,70,1
2023-11-15,Fashion,F004,108,306,1
2023-11-15,Sweets & Grocery,S005,527,29,1
2023-11-15,Electronics,E002,368,522,1
2023-11-15,Sweets & Grocery,S004,412,26,1
2023-11-16,Sweets & Grocery,S001,388,0,1
2023-11-16,Electronics,E003,330,241,1
2023-11-16,Fashion,F005,142,211,1
2023-11-16,Fashion,F003,181,277,1
2023-11-16,Electronics,E001,229,209,1
2023-11-16,Fashion,F002,152,250,1
2023-11-16,Sweets & Grocery,S002,451,0,1
2023-11-16,Electronics,E004,256,141,1
2023-11-16,Electronics,E005,308,168,1
2023-11-16,Fashion,F004,103,203,1
2023-11-16,Sweets & Grocery,S003,424,0,1
2023-11-16,Sweets & Grocery,S005,492,0,1
2023-11-16,Electronics,E002,343,179,1
2023-11-16,Sweets & Grocery,S004,398,0,1
2023-11-16,Fashion,F001,154,281,1
2023-11-17,Sweets & Grocery,S001,350,0,1
2023-11-17,Electronics,E004,257,0,1
2023-11-17,Fashion,F001,133,148,1
2023-11-17,Fashion,F005,146,65,1
2023-11-17,Sweets & Grocery,S002,422,0,1
2023-11-17,Fashion,F004,128,75,1
2023-11-17,Electronics,E005,293,0,1
2023-11-17,Fashion,F002,160,90,1
2023-11-17,Sweets & Grocery,S005,470,0,1
2023-11-17,Sweets & Grocery,S004,399,0,1
2023-11-17,Electronics,E003,320,0,1
2023-11-17,Sweets & Grocery,S003,447,0,1
2023-11-17,Fashion,F003,140,137,1
2023-11-17,Electronics,E001,251,0,1
2023-11-17,Electronics,E002,307,0,1
2023-11-18,Electronics,E001,242,0,1
2023-11-18,Fashion,F005,101,0,1
2023-11-18,Fashion,F004,113,0,1
2023-11-18,Sweets & Grocery,S005,498,0,1
2023-11-18,Sweets & Grocery,S004,430,0,1
2023-11-18,Electronics,E002,332,0,1
2023-11-18,Fashion,F003,169,0,1
2023-11-18,Fashion,F001,195,0,1
2023-11-18,Fashion,F002,148,0,1
2023-11-18,Electronics,E004,268,0,1
2023-11-18,Sweets & Grocery,S002,389,0,1
2023-11-18,Sweets & Grocery,S003,511,0,1
2023-11-18,Electronics,E005,311,0,1
2023-11-18,Sweets & Grocery,S001,413,0,1
2023-11-18,Electronics,E003,325,0,1
2023-11-19,Sweets & Grocery,S005,523,0,1
2023-11-19,Fashion,F005,143,0,1
2023-11-19,Fashion,F003,177,0,1
2023-11-19,Electronics,E003,305,0,1
2023-11-19,Fashion,F002,164,0,1
2023-11-19,Sweets & Grocery,S003,461,0,1
2023-11-19,Sweets & Grocery,S001,373,0,1
2023-11-19,Electronics,E005,292,0,1
2023-11-19,Sweets & Grocery,S004,400,0,1
2023-11-19,Fashion,F004,129,0,1
2023-11-19,Electronics,E002,375,0,1
2023-11-19,Electronics,E001,222,0,1
2023-11-19,Fashion,F001,176,0,1
2023-11-19,Sweets & Grocery,S002,441,0,1
2023-11-19,Electronics,E004,250,0,1
2023-11-20,Sweets & Grocery,S002,446,898,1
2023-11-20,Sweets & Grocery,S001,390,772,1
2023-11-20,Electronics,E005,287,1071,1
2023-11-20,Sweets & Grocery,S004,385,875,1
2023-11-20,Sweets & Grocery,S003,456,958,1
2023-11-20,Electronics,E001,254,894,1
2023-11-20,Fashion,F003,173,765,1
2023-11-20,Electronics,E002,317,1293,1
2023-11-20,Fashion,F001,167,743,1
2023-11-20,Sweets & Grocery,S005,510,1030,1
2023-11-20,Fashion,F004,129,529,1
2023-11-20,Fashion,F002,164,704,1
2023-11-20,Electronics,E004,269,935,1
2023-11-20,Fashion,F005,141,629,1
2023-11-20,Electronics,E003,362,1164,1
2023-11-21,Electronics,E003,365,799,1
2023-11-21,Electronics,E005,297,774,1
2023-11-21,Fashion,F004,103,426,1
2023-11-21,Sweets & Grocery,S002,435,463,1
2023-11-21,Sweets & Grocery,S004,403,472,1
2023-11-21,Fashion,F001,174,569,1
2023-11-21,Sweets & Grocery,S005,523,507,1
2023-11-21,Electronics,E001,253,641,1
2023-11-21,Electronics,E002,352,941,1
2023-11-21,Electronics,E004,234,701,1
2023-11-21,Sweets & Grocery,S003,451,507,1
2023-11-21,Fashion,F002,158,546,1
2023-11-21,Fashion,F003,164,601,1
2023-11-21,Sweets & Grocery,S001,382,390,1
2023-11-21,Fashion,F005,117,512,1
2023-11-22,Electronics,E003,328,471,1
2023-11-22,Fashion,F003,182,419,1
2023-11-22,Electronics,E001,253,388,1
2023-11-22,Fashion,F001,177,392,1
2023-11-22,Fashion,F004,106,320,1
2023-11-22,Sweets & Grocery,S002,457,6,1
2023-11-22,Sweets & Grocery,S003,449,58,1
2023-11-22,Sweets & Grocery,S001,349,41,1
2023-11-22,Electronics,E004,241,460,1
2023-11-22,Sweets & Grocery,S004,403,69,1
2023-11-22,Fashion,F005,135,377,1
2023-11-22,Electronics,E002,353,588,1
2023-11-22,Electronics,E005,271,503,1
2023-11-22,Sweets & Grocery,S005,476,31,1
2023-11-22,Fashion,F002,168,378,1
2023-11-23,Fashion,F005,33,344,0
2023-11-23,Electronics,E004,98,362,0
2023-11-23,Electronics,E001,79,309,0
2023-11-23,Sweets & Grocery,S005,112,0,0
2023-11-23,Sweets & Grocery,S003,98,0,0
2023-11-23,Fashion,F001,76,316,0
2023-11-23,Electronics,E002,125,463,0
2023-11-23,Electronics,E003,108,363,0
2023-11-23,Sweets & Grocery,S001,76,0,0
2023-11-23,Sweets & Grocery,S004,107,0,0
2023-11-23,Sweets & Grocery,S002,99,0,0
2023-11-23,Electronics,E005,98,405,0
2023-11-23,Fashion,F003,77,342,0
2023-11-23,Fashion,F002,60,318,0
2023-11-23,Fashion,F004,41,279,0
2023-11-24,Fashion,F003,73,269,0
2023-11-24,Fashion,F001,75,241,0
2023-11-24,Electronics,E003,118,245,0
2023-11-24,Fashion,F004,44,235,0
2023-11-24,Electronics,E001,86,223,0
2023-11-24,Sweets & Grocery,S003,116,0,0
2023-11-24,Sweets & Grocery,S001,92,0,0
2023-11-24,Fashion,F005,60,284,0
2023-11-24,Electronics,E004,81,281,0
2023-11-24,Sweets & Grocery,S002,99,0,0
2023-11-24,Fashion,F002,56,262,0
2023-11-24,Sweets & Grocery,S004,82,0,0
2023-11-24,Electronics,E005,89,316,0
2023-11-24,Electronics,E002,121,342,0
2023-11-24,Sweets & Grocery,S005,128,0,0
2023-11-25,Electronics,E001,77,146,0
2023-11-25,Sweets & Grocery,S005,115,0,0
2023-11-25,Fashion,F001,64,177,0
2023-11-25,Electronics,E002,108,234,0
2023-11-25,Sweets & Grocery,S003,119,0,0
2023-11-25,Fashion,F003,66,203,0
2023-11-25,Sweets & Grocery,S002,93,0,0
2023-11-25,Fashion,F004,54,181,0
2023-11-25,Sweets & Grocery,S004,99,0,0
2023-11-25,Fashion,F005,45,239,0
2023-11-25,Electronics,E005,77,239,0
2023-11-25,Electronics,E004,81,200,0
2023-11-25,Electronics,E003,97,148,0
2023-11-25,Sweets & Grocery,S001,71,0,0
2023-11-25,Fashion,F002,60,202,0
2023-11-26,Sweets & Grocery,S004,89,0,0
2023-11-26,Electronics,E002,120,114,0
2023-11-26,Fashion,F004,46,135,0
2023-11-26,Fashion,F001,54,123,0
2023-11-26,Sweets & Grocery,S003,101,0,0
2023-11-26,Sweets & Grocery,S001,83,0,0
2023-11-26,Sweets & Grocery,S005,109,0,0
2023-11-26,Electronics,E005,115,124,0
2023-11-26,Sweets & Grocery,S002,107,0,0
2023-11-26,Fashion,F005,46,193,0
2023-11-26,Electronics,E004,87,113,0
2023-11-26,Electronics,E001,99,47,0
2023-11-26,Fashion,F002,72,130,0
2023-11-26,Electronics,E003,101,0,0
2023-11-26,Fashion,F003,73,130,0
2023-11-27,Fashion,F002,83,785,0
2023-11-27,Electronics,E004,78,1126,0
2023-11-27,Electronics,E002,99,1511,0
2023-11-27,Fashion,F001,66,844,0
2023-11-27,Sweets & Grocery,S003,95,1319,0
2023-11-27,Sweets & Grocery,S005,114,1426,0
2023-11-27,Fashion,F003,79,859,0
2023-11-27,Electronics,E001,79,1069,0
2023-11-27,Fashion,F004,51,607,0
2023-11-27,Sweets & Grocery,S002,94,1250,0
2023-11-27,Sweets & Grocery,S001,90,1072,0
2023-11-27,Fashion,F005,50,720,0
2023-11-27,Electronics,E005,107,1251,0
2023-11-27,Electronics,E003,106,1420,0
2023-11-27,Sweets & Grocery,S004,87,1173,0
2023-11-28,Electronics,E004,89,1037,0
2023-11-28,Sweets & Grocery,S003,104,1215,0
2023-11-28,Sweets & Grocery,S005,119,1307,0
2023-11-28,Fashion,F003,59,800,0
2023-11-28,Electronics,E005,100,1151,0
2023-11-28,Electronics,E001,80,989,0
2023-11-28,Electronics,E002,107,1404,0
2023-11-28,Fashion,F004,51,556,0
2023-11-28,Fashion,F001,67,186,0
2023-11-28,Electronics,E003,98,1322,0
2023-11-28,Sweets & Grocery,S001,80,992,0
2023-11-28,Sweets & Grocery,S004,90,1083,0
2023-11-28,Fashion,F002,55,730,0
2023-11-28,Fashion,F005,66,654,0
2023-11-28,Sweets & Grocery,S002,108,1142,0
2023-11-29,Sweets & Grocery,S002,96,1046,0
2023-11-29,Sweets & Grocery,S001,92,205,0
2023-11-29,Sweets & Grocery,S003,100,1115,0
2023-11-29,Fashion,F005,51,603,0
2023-11-29,Sweets & Grocery,S005,97,295,0
2023-11-29,Electronics,E001,105,884,0
2023-11-29,Electronics,E005,98,1053,0
2023-11-29,Sweets & Grocery,S004,78,1005,0
2023-11-29,Fashion,F002,59,671,0
2023-11-29,Electronics,E002,103,1301,0
2023-11-29,Electronics,E003,108,1214,0
2023-11-29,Fashion,F003,67,733,0
2023-11-29,Electronics,E004,84,953,0
2023-11-29,Fashion,F001,65,121,0
2023-11-29,Fashion,F004,48,508,0
2023-11-30,Fashion,F004,50,458,0
2023-11-30,Fashion,F001,67,54,0
2023-11-30,Fashion,F002,71,600,0
2023-11-30,Electronics,E005,92,961,0
2023-11-30,Sweets & Grocery,S001,85,120,0
2023-11-30,Fashion,F005,49,554,0
2023-11-30,Sweets & Grocery,S005,123,172,0
2023-11-30,Electronics,E001,87,797,0
2023-11-30,Sweets & Grocery,S004,70,935,0
2023-11-30,Electronics,E003,117,1097,0
2023-11-30,Electronics,E004,96,857,0
2023-11-30,Sweets & Grocery,S003,98,1017,0
2023-11-30,Fashion,F003,75,658,0
2023-11-30,Electronics,E002,123,1178,0
2023-11-30,Sweets & Grocery,S002,96,950,0
2023-12-01,Sweets & Grocery,S002,95,855,0
2023-12-01,Electronics,E005,88,873,0
2023-12-01,Sweets & Grocery,S005,113,59,0
2023-12-01,Fashion,F004,59,399,0
2023-12-01,Fashion,F001,64,0,0
2023-12-01,Sweets & Grocery,S003,83,934,0
2023-12-01,Fashion,F003,80,578,0
2023-12-01,Sweets & Grocery,S001,64,56,0
2023-12-01,Fashion,F005,67,487,0
